CO2_Limit,Generator,AP_g
16855.5182,Coal,5875.840102
16856.5182,Diesel,35
16856.5182,OCGT,470
16856.5182,CCGT,5371.679343
16856.5182,Coal,5876.607264
16857.5182,Diesel,35
16857.5182,OCGT,470
16857.5182,CCGT,5370.609355
16857.5182,Coal,5877.374425
16858.5182,Diesel,35
16858.5182,OCGT,470
16858.5182,CCGT,5369.539367
16858.5182,Coal,5878.141586
16859.5182,Diesel,35
16859.5182,OCGT,470
16859.5182,CCGT,5368.469379
16859.5182,Coal,5878.908747
16860.5182,Diesel,35
16860.5182,OCGT,470
16860.5182,CCGT,5367.399391
16860.5182,Coal,5879.675908
16861.5182,Diesel,35
16861.5182,OCGT,470
16861.5182,CCGT,5366.329403
16861.5182,Coal,5880.443069
16862.5182,Diesel,35
16862.5182,OCGT,470
16862.5182,CCGT,5365.259415
16862.5182,Coal,5881.210231
16863.5182,Diesel,35
16863.5182,OCGT,470
16863.5182,CCGT,5364.189427
16863.5182,Coal,5881.977392
16864.5182,Diesel,35
16864.5182,OCGT,470
16864.5182,CCGT,5363.119439
16864.5182,Coal,5882.744553
16865.5182,Diesel,35
16865.5182,OCGT,470
16865.5182,CCGT,5362.049451
16865.5182,Coal,5883.511714
16866.5182,Diesel,35
16866.5182,OCGT,470
16866.5182,CCGT,5360.979463
16866.5182,Coal,5884.278875
16867.5182,Diesel,35
16867.5182,OCGT,470
16867.5182,CCGT,5359.909475
16867.5182,Coal,5885.046037
16868.5182,Diesel,35
16868.5182,OCGT,470
16868.5182,CCGT,5358.839487
16868.5182,Coal,5885.813198
16869.5182,Diesel,35
16869.5182,OCGT,470
16869.5182,CCGT,5357.769499
16869.5182,Coal,5886.580359
16870.5182,Diesel,35
16870.5182,OCGT,470
16870.5182,CCGT,5356.699511
16870.5182,Coal,5887.34752
16871.5182,Diesel,35
16871.5182,OCGT,470
16871.5182,CCGT,5355.629523
16871.5182,Coal,5888.114681
16872.5182,Diesel,35
16872.5182,OCGT,470
16872.5182,CCGT,5354.559535
16872.5182,Coal,5888.881843
16873.5182,Diesel,35
16873.5182,OCGT,470
16873.5182,CCGT,5353.489547
16873.5182,Coal,5889.649004
16874.5182,Diesel,35
16874.5182,OCGT,470
16874.5182,CCGT,5352.41956
16874.5182,Coal,5890.416165
16875.5182,Diesel,35
16875.5182,OCGT,470
16875.5182,CCGT,5351.349572
16875.5182,Coal,5891.183326
16876.5182,Diesel,35
16876.5182,OCGT,470
16876.5182,CCGT,5350.279584
16876.5182,Coal,5891.950487
16877.5182,Diesel,35
16877.5182,OCGT,470
16877.5182,CCGT,5349.209596
16877.5182,Coal,5892.717648
16878.5182,Diesel,35
16878.5182,OCGT,470
16878.5182,CCGT,5348.139608
16878.5182,Coal,5893.48481
16879.5182,Diesel,35
16879.5182,OCGT,470
16879.5182,CCGT,5347.06962
16879.5182,Coal,5894.251971
16880.5182,Diesel,35
16880.5182,OCGT,470
16880.5182,CCGT,5345.999632
16880.5182,Coal,5895.019132
16881.5182,Diesel,35
16881.5182,OCGT,470
16881.5182,CCGT,5344.929644
16881.5182,Coal,5895.786293
16882.5182,Diesel,35
16882.5182,OCGT,470
16882.5182,CCGT,5343.859656
16882.5182,Coal,5896.553454
16883.5182,Diesel,35
16883.5182,OCGT,470
16883.5182,CCGT,5342.789668
16883.5182,Coal,5897.320616
16884.5182,Diesel,35
16884.5182,OCGT,470
16884.5182,CCGT,5341.71968
16884.5182,Coal,5898.087777
16885.5182,Diesel,35
16885.5182,OCGT,470
16885.5182,CCGT,5340.649692
16885.5182,Coal,5898.854938
16886.5182,Diesel,35
16886.5182,OCGT,470
16886.5182,CCGT,5339.579704
16886.5182,Coal,5899.622099
16887.5182,Diesel,35
16887.5182,OCGT,470
16887.5182,CCGT,5338.509716
16887.5182,Coal,5900.38926
16888.5182,Diesel,35
16888.5182,OCGT,470
16888.5182,CCGT,5337.439728
16888.5182,Coal,5901.156422
16889.5182,Diesel,35
16889.5182,OCGT,470
16889.5182,CCGT,5336.36974
16889.5182,Coal,5901.923583
16890.5182,Diesel,35
16890.5182,OCGT,470
16890.5182,CCGT,5335.299752
16890.5182,Coal,5902.690744
16891.5182,Diesel,35
16891.5182,OCGT,470
16891.5182,CCGT,5334.229764
16891.5182,Coal,5903.457905
16892.5182,Diesel,35
16892.5182,OCGT,470
16892.5182,CCGT,5333.159776
16892.5182,Coal,5904.225066
16893.5182,Diesel,35
16893.5182,OCGT,470
16893.5182,CCGT,5332.089788
16893.5182,Coal,5904.992227
16894.5182,Diesel,35
16894.5182,OCGT,470
16894.5182,CCGT,5331.0198
16894.5182,Coal,5905.759389
16895.5182,Diesel,35
16895.5182,OCGT,470
16895.5182,CCGT,5329.949812
16895.5182,Coal,5906.52655
16896.5182,Diesel,35
16896.5182,OCGT,470
16896.5182,CCGT,5328.879824
16896.5182,Coal,5907.293711
16897.5182,Diesel,35
16897.5182,OCGT,470
16897.5182,CCGT,5327.809836
16897.5182,Coal,5908.060872
16898.5182,Diesel,35
16898.5182,OCGT,470
16898.5182,CCGT,5326.739848
16898.5182,Coal,5908.828033
16899.5182,Diesel,35
16899.5182,OCGT,470
16899.5182,CCGT,5325.66986
16899.5182,Coal,5909.595195
16900.5182,Diesel,35
16900.5182,OCGT,470
16900.5182,CCGT,5324.599872
16900.5182,Coal,5910.362356
16901.5182,Diesel,35
16901.5182,OCGT,470
16901.5182,CCGT,5323.529884
16901.5182,Coal,5911.129517
16902.5182,Diesel,35
16902.5182,OCGT,470
16902.5182,CCGT,5322.459896
16902.5182,Coal,5911.896678
16903.5182,Diesel,35
16903.5182,OCGT,470
16903.5182,CCGT,5321.389908
16903.5182,Coal,5912.663839
16904.5182,Diesel,35
16904.5182,OCGT,470
16904.5182,CCGT,5320.31992
16904.5182,Coal,5913.431
16905.5182,Diesel,35
16905.5182,OCGT,470
16905.5182,CCGT,5319.249932
16905.5182,Coal,5914.198162
16906.5182,Diesel,35
16906.5182,OCGT,470
16906.5182,CCGT,5318.179944
16906.5182,Coal,5914.965323
16907.5182,Diesel,35
16907.5182,OCGT,470
16907.5182,CCGT,5317.109956
16907.5182,Coal,5915.732484
16908.5182,Diesel,35
16908.5182,OCGT,470
16908.5182,CCGT,5316.039968
16908.5182,Coal,5916.499645
16909.5182,Diesel,35
16909.5182,OCGT,470
16909.5182,CCGT,5314.969981
16909.5182,Coal,5917.266806
16910.5182,Diesel,35
16910.5182,OCGT,470
16910.5182,CCGT,5313.899993
16910.5182,Coal,5918.033968
16911.5182,Diesel,35
16911.5182,OCGT,470
16911.5182,CCGT,5312.830005
16911.5182,Coal,5918.801129
16912.5182,Diesel,35
16912.5182,OCGT,470
16912.5182,CCGT,5311.760017
16912.5182,Coal,5919.56829
16913.5182,Diesel,35
16913.5182,OCGT,470
16913.5182,CCGT,5310.690029
16913.5182,Coal,5920.335451
16914.5182,Diesel,35
16914.5182,OCGT,470
16914.5182,CCGT,5309.620041
16914.5182,Coal,5921.102612
16915.5182,Diesel,35
16915.5182,OCGT,470
16915.5182,CCGT,5308.550053
16915.5182,Coal,5921.869774
16916.5182,Diesel,35
16916.5182,OCGT,470
16916.5182,CCGT,5307.480065
16916.5182,Coal,5922.636935
16917.5182,Diesel,35
16917.5182,OCGT,470
16917.5182,CCGT,5306.410077
16917.5182,Coal,5923.404096
16918.5182,Diesel,35
16918.5182,OCGT,470
16918.5182,CCGT,5305.340089
16918.5182,Coal,5924.171257
16919.5182,Diesel,35
16919.5182,OCGT,470
16919.5182,CCGT,5304.270101
16919.5182,Coal,5924.938418
16920.5182,Diesel,35
16920.5182,OCGT,470
16920.5182,CCGT,5303.200113
16920.5182,Coal,5925.705579
16921.5182,Diesel,35
16921.5182,OCGT,470
16921.5182,CCGT,5302.130125
16921.5182,Coal,5926.472741
16922.5182,Diesel,35
16922.5182,OCGT,470
16922.5182,CCGT,5301.060137
16922.5182,Coal,5927.239902
16923.5182,Diesel,35
16923.5182,OCGT,470
16923.5182,CCGT,5299.990149
16923.5182,Coal,5928.007063
16924.5182,Diesel,35
16924.5182,OCGT,470
16924.5182,CCGT,5298.920161
16924.5182,Coal,5928.774224
16925.5182,Diesel,35
16925.5182,OCGT,470
16925.5182,CCGT,5297.850173
16925.5182,Coal,5929.541385
16926.5182,Diesel,35
16926.5182,OCGT,470
16926.5182,CCGT,5296.780185
16926.5182,Coal,5930.308547
16927.5182,Diesel,35
16927.5182,OCGT,470
16927.5182,CCGT,5295.710197
16927.5182,Coal,5931.075708
16928.5182,Diesel,35
16928.5182,OCGT,470
16928.5182,CCGT,5294.640209
16928.5182,Coal,5931.842869
16929.5182,Diesel,35
16929.5182,OCGT,470
16929.5182,CCGT,5293.570221
16929.5182,Coal,5932.61003
16930.5182,Diesel,35
16930.5182,OCGT,470
16930.5182,CCGT,5292.500233
16930.5182,Coal,5933.377191
16931.5182,Diesel,35
16931.5182,OCGT,470
16931.5182,CCGT,5291.430245
16931.5182,Coal,5934.144353
16932.5182,Diesel,35
16932.5182,OCGT,470
16932.5182,CCGT,5290.360257
16932.5182,Coal,5934.911514
16933.5182,Diesel,35
16933.5182,OCGT,470
16933.5182,CCGT,5289.290269
16933.5182,Coal,5935.678675
16934.5182,Diesel,35
16934.5182,OCGT,470
16934.5182,CCGT,5288.220281
16934.5182,Coal,5936.445836
16935.5182,Diesel,35
16935.5182,OCGT,470
16935.5182,CCGT,5287.150293
16935.5182,Coal,5937.212997
16936.5182,Diesel,35
16936.5182,OCGT,470
16936.5182,CCGT,5286.080305
16936.5182,Coal,5937.980158
16937.5182,Diesel,35
16937.5182,OCGT,470
16937.5182,CCGT,5285.010317
16937.5182,Coal,5938.74732
16938.5182,Diesel,35
16938.5182,OCGT,470
16938.5182,CCGT,5283.940329
16938.5182,Coal,5939.514481
16939.5182,Diesel,35
16939.5182,OCGT,470
16939.5182,CCGT,5282.870341
16939.5182,Coal,5940.281642
16940.5182,Diesel,35
16940.5182,OCGT,470
16940.5182,CCGT,5281.800353
16940.5182,Coal,5941.048803
16941.5182,Diesel,35
16941.5182,OCGT,470
16941.5182,CCGT,5280.730365
16941.5182,Coal,5941.815964
16942.5182,Diesel,35
16942.5182,OCGT,470
16942.5182,CCGT,5279.660377
16942.5182,Coal,5942.583126
16943.5182,Diesel,35
16943.5182,OCGT,470
16943.5182,CCGT,5278.590389
16943.5182,Coal,5943.350287
16944.5182,Diesel,35
16944.5182,OCGT,470
16944.5182,CCGT,5277.520402
16944.5182,Coal,5944.117448
16945.5182,Diesel,35
16945.5182,OCGT,470
16945.5182,CCGT,5276.450414
16945.5182,Coal,5944.884609
16946.5182,Diesel,35
16946.5182,OCGT,470
16946.5182,CCGT,5275.380426
16946.5182,Coal,5945.65177
16947.5182,Diesel,35
16947.5182,OCGT,470
16947.5182,CCGT,5274.310438
16947.5182,Coal,5946.418932
16948.5182,Diesel,35
16948.5182,OCGT,470
16948.5182,CCGT,5273.24045
16948.5182,Coal,5947.186093
16949.5182,Diesel,35
16949.5182,OCGT,470
16949.5182,CCGT,5272.170462
16949.5182,Coal,5947.953254
16950.5182,Diesel,35
16950.5182,OCGT,470
16950.5182,CCGT,5271.100474
16950.5182,Coal,5948.720415
16951.5182,Diesel,35
16951.5182,OCGT,470
16951.5182,CCGT,5270.030486
16951.5182,Coal,5949.487576
16952.5182,Diesel,35
16952.5182,OCGT,470
16952.5182,CCGT,5268.960498
16952.5182,Coal,5950.254737
16953.5182,Diesel,35
16953.5182,OCGT,470
16953.5182,CCGT,5267.89051
16953.5182,Coal,5951.021899
16954.5182,Diesel,35
16954.5182,OCGT,470
16954.5182,CCGT,5266.820522
16954.5182,Coal,5951.78906
16955.5182,Diesel,35
16955.5182,OCGT,470
16955.5182,CCGT,5265.750534
16955.5182,Coal,5952.556221
16956.5182,Diesel,35
16956.5182,OCGT,470
16956.5182,CCGT,5264.680546
16956.5182,Coal,5953.323382
16957.5182,Diesel,35
16957.5182,OCGT,470
16957.5182,CCGT,5263.610558
16957.5182,Coal,5954.090543
16958.5182,Diesel,35
16958.5182,OCGT,470
16958.5182,CCGT,5262.54057
16958.5182,Coal,5954.857705
16959.5182,Diesel,35
16959.5182,OCGT,470
16959.5182,CCGT,5261.470582
16959.5182,Coal,5955.624866
16960.5182,Diesel,35
16960.5182,OCGT,470
16960.5182,CCGT,5260.400594
16960.5182,Coal,5956.392027
16961.5182,Diesel,35
16961.5182,OCGT,470
16961.5182,CCGT,5259.330606
16961.5182,Coal,5957.159188
16962.5182,Diesel,35
16962.5182,OCGT,470
16962.5182,CCGT,5258.260618
16962.5182,Coal,5957.926349
16963.5182,Diesel,35
16963.5182,OCGT,470
16963.5182,CCGT,5257.19063
16963.5182,Coal,5958.693511
16964.5182,Diesel,35
16964.5182,OCGT,470
16964.5182,CCGT,5256.120642
16964.5182,Coal,5959.460672
16965.5182,Diesel,35
16965.5182,OCGT,470
16965.5182,CCGT,5255.050654
16965.5182,Coal,5960.227833
16966.5182,Diesel,35
16966.5182,OCGT,470
16966.5182,CCGT,5253.980666
16966.5182,Coal,5960.994994
16967.5182,Diesel,35
16967.5182,OCGT,470
16967.5182,CCGT,5252.910678
16967.5182,Coal,5961.762155
16968.5182,Diesel,35
16968.5182,OCGT,470
16968.5182,CCGT,5251.84069
16968.5182,Coal,5962.529316
16969.5182,Diesel,35
16969.5182,OCGT,470
16969.5182,CCGT,5250.770702
16969.5182,Coal,5963.296478
16970.5182,Diesel,35
16970.5182,OCGT,470
16970.5182,CCGT,5249.700714
16970.5182,Coal,5964.063639
16971.5182,Diesel,35
16971.5182,OCGT,470
16971.5182,CCGT,5248.630726
16971.5182,Coal,5964.8308
16972.5182,Diesel,35
16972.5182,OCGT,470
16972.5182,CCGT,5247.560738
16972.5182,Coal,5965.597961
16973.5182,Diesel,35
16973.5182,OCGT,470
16973.5182,CCGT,5246.49075
16973.5182,Coal,5966.365122
16974.5182,Diesel,35
16974.5182,OCGT,470
16974.5182,CCGT,5245.420762
16974.5182,Coal,5967.132284
16975.5182,Diesel,35
16975.5182,OCGT,470
16975.5182,CCGT,5244.350774
16975.5182,Coal,5967.899445
16976.5182,Diesel,35
16976.5182,OCGT,470
16976.5182,CCGT,5243.280786
16976.5182,Coal,5968.666606
16977.5182,Diesel,35
16977.5182,OCGT,470
16977.5182,CCGT,5242.210798
16977.5182,Coal,5969.433767
16978.5182,Diesel,35
16978.5182,OCGT,470
16978.5182,CCGT,5241.140811
16978.5182,Coal,5970.200928
16979.5182,Diesel,35
16979.5182,OCGT,470
16979.5182,CCGT,5240.070823
16979.5182,Coal,5970.96809
16980.5182,Diesel,35
16980.5182,OCGT,470
16980.5182,CCGT,5239.000835
16980.5182,Coal,5971.735251
16981.5182,Diesel,35
16981.5182,OCGT,470
16981.5182,CCGT,5237.930847
16981.5182,Coal,5972.502412
16982.5182,Diesel,35
16982.5182,OCGT,470
16982.5182,CCGT,5236.860859
16982.5182,Coal,5973.269573
16983.5182,Diesel,35
16983.5182,OCGT,470
16983.5182,CCGT,5235.790871
16983.5182,Coal,5974.036734
16984.5182,Diesel,35
16984.5182,OCGT,470
16984.5182,CCGT,5234.720883
16984.5182,Coal,5974.803895
16985.5182,Diesel,35
16985.5182,OCGT,470
16985.5182,CCGT,5233.650895
16985.5182,Coal,5975.571057
16986.5182,Diesel,35
16986.5182,OCGT,470
16986.5182,CCGT,5232.580907
16986.5182,Coal,5976.338218
16987.5182,Diesel,35
16987.5182,OCGT,470
16987.5182,CCGT,5231.510919
16987.5182,Coal,5977.105379
16988.5182,Diesel,35
16988.5182,OCGT,470
16988.5182,CCGT,5230.440931
16988.5182,Coal,5977.87254
16989.5182,Diesel,35
16989.5182,OCGT,470
16989.5182,CCGT,5229.370943
16989.5182,Coal,5978.639701
16990.5182,Diesel,35
16990.5182,OCGT,470
16990.5182,CCGT,5228.300955
16990.5182,Coal,5979.406863
16991.5182,Diesel,35
16991.5182,OCGT,470
16991.5182,CCGT,5227.230967
16991.5182,Coal,5980.174024
16992.5182,Diesel,35
16992.5182,OCGT,470
16992.5182,CCGT,5226.160979
16992.5182,Coal,5980.941185
16993.5182,Diesel,35
16993.5182,OCGT,470
16993.5182,CCGT,5225.090991
16993.5182,Coal,5981.708346
16994.5182,Diesel,35
16994.5182,OCGT,470
16994.5182,CCGT,5224.021003
16994.5182,Coal,5982.475507
16995.5182,Diesel,35
16995.5182,OCGT,470
16995.5182,CCGT,5222.951015
16995.5182,Coal,5983.242668
16996.5182,Diesel,35
16996.5182,OCGT,470
16996.5182,CCGT,5221.881027
16996.5182,Coal,5984.00983
16997.5182,Diesel,35
16997.5182,OCGT,470
16997.5182,CCGT,5220.811039
16997.5182,Coal,5984.776991
16998.5182,Diesel,35
16998.5182,OCGT,470
16998.5182,CCGT,5219.741051
16998.5182,Coal,5985.544152
16999.5182,Diesel,35
16999.5182,OCGT,470
16999.5182,CCGT,5218.671063
16999.5182,Coal,5986.311313
17000.5182,Diesel,35
17000.5182,OCGT,470
17000.5182,CCGT,5217.601075
17000.5182,Coal,5987.078474
17001.5182,Diesel,35
17001.5182,OCGT,470
17001.5182,CCGT,5216.531087
17001.5182,Coal,5987.845636
17002.5182,Diesel,35
17002.5182,OCGT,470
17002.5182,CCGT,5215.461099
17002.5182,Coal,5988.612797
17003.5182,Diesel,35
17003.5182,OCGT,470
17003.5182,CCGT,5214.391111
17003.5182,Coal,5989.379958
17004.5182,Diesel,35
17004.5182,OCGT,470
17004.5182,CCGT,5213.321123
17004.5182,Coal,5990.147119
17005.5182,Diesel,35
17005.5182,OCGT,470
17005.5182,CCGT,5212.251135
17005.5182,Coal,5990.91428
17006.5182,Diesel,35
17006.5182,OCGT,470
17006.5182,CCGT,5211.181147
17006.5182,Coal,5991.681442
17007.5182,Diesel,35
17007.5182,OCGT,470
17007.5182,CCGT,5210.111159
17007.5182,Coal,5992.448603
17008.5182,Diesel,35
17008.5182,OCGT,470
17008.5182,CCGT,5209.041171
17008.5182,Coal,5993.215764
17009.5182,Diesel,35
17009.5182,OCGT,470
17009.5182,CCGT,5207.971183
17009.5182,Coal,5993.982925
17010.5182,Diesel,35
17010.5182,OCGT,470
17010.5182,CCGT,5206.901195
17010.5182,Coal,5994.750086
17011.5182,Diesel,35
17011.5182,OCGT,470
17011.5182,CCGT,5205.831207
17011.5182,Coal,5995.517247
17012.5182,Diesel,35
17012.5182,OCGT,470
17012.5182,CCGT,5204.761219
17012.5182,Coal,5996.284409
17013.5182,Diesel,35
17013.5182,OCGT,470
17013.5182,CCGT,5203.691232
17013.5182,Coal,5997.05157
17014.5182,Diesel,35
17014.5182,OCGT,470
17014.5182,CCGT,5202.621244
17014.5182,Coal,5997.818731
17015.5182,Diesel,35
17015.5182,OCGT,470
17015.5182,CCGT,5201.551256
17015.5182,Coal,5998.585892
17016.5182,Diesel,35
17016.5182,OCGT,470
17016.5182,CCGT,5200.481268
17016.5182,Coal,5999.353053
17017.5182,Diesel,35
17017.5182,OCGT,470
17017.5182,CCGT,5199.41128
17017.5182,Coal,6000.120215
17018.5182,Diesel,35
17018.5182,OCGT,470
17018.5182,CCGT,5198.341292
17018.5182,Coal,6000.887376
17019.5182,Diesel,35
17019.5182,OCGT,470
17019.5182,CCGT,5197.271304
17019.5182,Coal,6001.654537
17020.5182,Diesel,35
17020.5182,OCGT,470
17020.5182,CCGT,5196.201316
17020.5182,Coal,6002.421698
17021.5182,Diesel,35
17021.5182,OCGT,470
17021.5182,CCGT,5195.131328
17021.5182,Coal,6003.188859
17022.5182,Diesel,35
17022.5182,OCGT,470
17022.5182,CCGT,5194.06134
17022.5182,Coal,6003.956021
17023.5182,Diesel,35
17023.5182,OCGT,470
17023.5182,CCGT,5192.991352
17023.5182,Coal,6004.723182
17024.5182,Diesel,35
17024.5182,OCGT,470
17024.5182,CCGT,5191.921364
17024.5182,Coal,6005.490343
17025.5182,Diesel,35
17025.5182,OCGT,470
17025.5182,CCGT,5190.851376
17025.5182,Coal,6006.257504
17026.5182,Diesel,35
17026.5182,OCGT,470
17026.5182,CCGT,5189.781388
17026.5182,Coal,6007.024665
17027.5182,Diesel,35
17027.5182,OCGT,470
17027.5182,CCGT,5188.7114
17027.5182,Coal,6007.791826
17028.5182,Diesel,35
17028.5182,OCGT,470
17028.5182,CCGT,5187.641412
17028.5182,Coal,6008.558988
17029.5182,Diesel,35
17029.5182,OCGT,470
17029.5182,CCGT,5186.571424
17029.5182,Coal,6009.326149
17030.5182,Diesel,35
17030.5182,OCGT,470
17030.5182,CCGT,5185.501436
17030.5182,Coal,6010.09331
17031.5182,Diesel,35
17031.5182,OCGT,470
17031.5182,CCGT,5184.431448
17031.5182,Coal,6010.860471
17032.5182,Diesel,35
17032.5182,OCGT,470
17032.5182,CCGT,5183.36146
17032.5182,Coal,6011.627632
17033.5182,Diesel,35
17033.5182,OCGT,470
17033.5182,CCGT,5182.291472
17033.5182,Coal,6012.394794
17034.5182,Diesel,35
17034.5182,OCGT,470
17034.5182,CCGT,5181.221484
17034.5182,Coal,6013.161955
17035.5182,Diesel,35
17035.5182,OCGT,470
17035.5182,CCGT,5180.151496
17035.5182,Coal,6013.929116
17036.5182,Diesel,35
17036.5182,OCGT,470
17036.5182,CCGT,5179.081508
17036.5182,Coal,6014.696277
17037.5182,Diesel,35
17037.5182,OCGT,470
17037.5182,CCGT,5178.01152
17037.5182,Coal,6015.463438
17038.5182,Diesel,35
17038.5182,OCGT,470
17038.5182,CCGT,5176.941532
17038.5182,Coal,6016.2306
17039.5182,Diesel,35
17039.5182,OCGT,470
17039.5182,CCGT,5175.871544
17039.5182,Coal,6016.997761
17040.5182,Diesel,35
17040.5182,OCGT,470
17040.5182,CCGT,5174.801556
17040.5182,Coal,6017.764922
17041.5182,Diesel,35
17041.5182,OCGT,470
17041.5182,CCGT,5173.731568
17041.5182,Coal,6018.532083
17042.5182,Diesel,35
17042.5182,OCGT,470
17042.5182,CCGT,5172.66158
17042.5182,Coal,6019.299244
17043.5182,Diesel,35
17043.5182,OCGT,470
17043.5182,CCGT,5171.591592
17043.5182,Coal,6020.066405
17044.5182,Diesel,35
17044.5182,OCGT,470
17044.5182,CCGT,5170.521604
17044.5182,Coal,6020.833567
17045.5182,Diesel,35
17045.5182,OCGT,470
17045.5182,CCGT,5169.451616
17045.5182,Coal,6021.600728
17046.5182,Diesel,35
17046.5182,OCGT,470
17046.5182,CCGT,5168.381628
17046.5182,Coal,6022.367889
17047.5182,Diesel,35
17047.5182,OCGT,470
17047.5182,CCGT,5167.31164
17047.5182,Coal,6023.13505
17048.5182,Diesel,35
17048.5182,OCGT,470
17048.5182,CCGT,5166.241653
17048.5182,Coal,6023.902211
17049.5182,Diesel,35
17049.5182,OCGT,470
17049.5182,CCGT,5165.171665
17049.5182,Coal,6024.669373
17050.5182,Diesel,35
17050.5182,OCGT,470
17050.5182,CCGT,5164.101677
17050.5182,Coal,6025.436534
17051.5182,Diesel,35
17051.5182,OCGT,470
17051.5182,CCGT,5163.031689
17051.5182,Coal,6026.203695
17052.5182,Diesel,35
17052.5182,OCGT,470
17052.5182,CCGT,5161.961701
17052.5182,Coal,6026.970856
17053.5182,Diesel,35
17053.5182,OCGT,470
17053.5182,CCGT,5160.891713
17053.5182,Coal,6027.738017
17054.5182,Diesel,35
17054.5182,OCGT,470
17054.5182,CCGT,5159.821725
17054.5182,Coal,6028.505179
17055.5182,Diesel,35
17055.5182,OCGT,470
17055.5182,CCGT,5158.751737
17055.5182,Coal,6029.27234
17056.5182,Diesel,35
17056.5182,OCGT,470
17056.5182,CCGT,5157.681749
17056.5182,Coal,6030.039501
17057.5182,Diesel,35
17057.5182,OCGT,470
17057.5182,CCGT,5156.611761
17057.5182,Coal,6030.806662
17058.5182,Diesel,35
17058.5182,OCGT,470
17058.5182,CCGT,5155.541773
17058.5182,Coal,6031.573823
17059.5182,Diesel,35
17059.5182,OCGT,470
17059.5182,CCGT,5154.471785
17059.5182,Coal,6032.340984
17060.5182,Diesel,35
17060.5182,OCGT,470
17060.5182,CCGT,5153.401797
17060.5182,Coal,6033.108146
17061.5182,Diesel,35
17061.5182,OCGT,470
17061.5182,CCGT,5152.331809
17061.5182,Coal,6033.875307
17062.5182,Diesel,35
17062.5182,OCGT,470
17062.5182,CCGT,5151.261821
17062.5182,Coal,6034.642468
17063.5182,Diesel,35
17063.5182,OCGT,470
17063.5182,CCGT,5150.191833
17063.5182,Coal,6035.409629
17064.5182,Diesel,35
17064.5182,OCGT,470
17064.5182,CCGT,5149.121845
17064.5182,Coal,6036.17679
17065.5182,Diesel,35
17065.5182,OCGT,470
17065.5182,CCGT,5148.051857
17065.5182,Coal,6036.943952
17066.5182,Diesel,35
17066.5182,OCGT,470
17066.5182,CCGT,5146.981869
17066.5182,Coal,6037.711113
17067.5182,Diesel,35
17067.5182,OCGT,470
17067.5182,CCGT,5145.911881
17067.5182,Coal,6038.478274
17068.5182,Diesel,35
17068.5182,OCGT,470
17068.5182,CCGT,5144.841893
17068.5182,Coal,6039.245435
17069.5182,Diesel,35
17069.5182,OCGT,470
17069.5182,CCGT,5143.771905
17069.5182,Coal,6040.012596
17070.5182,Diesel,35
17070.5182,OCGT,470
17070.5182,CCGT,5142.701917
17070.5182,Coal,6040.779758
17071.5182,Diesel,35
17071.5182,OCGT,470
17071.5182,CCGT,5141.631929
17071.5182,Coal,6041.546919
17072.5182,Diesel,35
17072.5182,OCGT,470
17072.5182,CCGT,5140.561941
17072.5182,Coal,6042.31408
17073.5182,Diesel,35
17073.5182,OCGT,470
17073.5182,CCGT,5139.491953
17073.5182,Coal,6043.081241
17074.5182,Diesel,35
17074.5182,OCGT,470
17074.5182,CCGT,5138.421965
17074.5182,Coal,6043.848402
17075.5182,Diesel,35
17075.5182,OCGT,470
17075.5182,CCGT,5137.351977
17075.5182,Coal,6044.615563
17076.5182,Diesel,35
17076.5182,OCGT,470
17076.5182,CCGT,5136.281989
17076.5182,Coal,6045.382725
17077.5182,Diesel,35
17077.5182,OCGT,470
17077.5182,CCGT,5135.212001
17077.5182,Coal,6046.149886
17078.5182,Diesel,35
17078.5182,OCGT,470
17078.5182,CCGT,5134.142013
17078.5182,Coal,6046.917047
17079.5182,Diesel,35
17079.5182,OCGT,470
17079.5182,CCGT,5133.072025
17079.5182,Coal,6047.684208
17080.5182,Diesel,35
17080.5182,OCGT,470
17080.5182,CCGT,5132.002037
17080.5182,Coal,6048.451369
17081.5182,Diesel,35
17081.5182,OCGT,470
17081.5182,CCGT,5130.932049
17081.5182,Coal,6049.218531
17082.5182,Diesel,35
17082.5182,OCGT,470
17082.5182,CCGT,5129.862062
17082.5182,Coal,6049.985692
17083.5182,Diesel,35
17083.5182,OCGT,470
17083.5182,CCGT,5128.792074
17083.5182,Coal,6050.752853
17084.5182,Diesel,35
17084.5182,OCGT,470
17084.5182,CCGT,5127.722086
17084.5182,Coal,6051.520014
17085.5182,Diesel,35
17085.5182,OCGT,470
17085.5182,CCGT,5126.652098
17085.5182,Coal,6052.287175
17086.5182,Diesel,35
17086.5182,OCGT,470
17086.5182,CCGT,5125.58211
17086.5182,Coal,6053.054336
17087.5182,Diesel,35
17087.5182,OCGT,470
17087.5182,CCGT,5124.512122
17087.5182,Coal,6053.821498
17088.5182,Diesel,35
17088.5182,OCGT,470
17088.5182,CCGT,5123.442134
17088.5182,Coal,6054.588659
17089.5182,Diesel,35
17089.5182,OCGT,470
17089.5182,CCGT,5122.372146
17089.5182,Coal,6055.35582
17090.5182,Diesel,35
17090.5182,OCGT,470
17090.5182,CCGT,5121.302158
17090.5182,Coal,6056.122981
17091.5182,Diesel,35
17091.5182,OCGT,470
17091.5182,CCGT,5120.23217
17091.5182,Coal,6056.890142
17092.5182,Diesel,35
17092.5182,OCGT,470
17092.5182,CCGT,5119.162182
