CO2_Limit,Generator,AP_g
2487.7305,CCGT,316092
2487.7305,Coal,28083.57818
2488.7305,Diesel,10484.52362
2488.7305,OCGT,197400
2488.7305,CCGT,316092
2488.7305,Coal,28516.80293
2489.7305,Diesel,10085.50081
2489.7305,OCGT,197400
2489.7305,CCGT,316092
2489.7305,Coal,28950.02769
2490.7305,Diesel,9686.478013
2490.7305,OCGT,197400
2490.7305,CCGT,316092
2490.7305,Coal,29383.25244
2491.7305,Diesel,9287.455212
2491.7305,OCGT,197400
2491.7305,CCGT,316092
2491.7305,Coal,29816.4772
2492.7305,Diesel,8888.43241
2492.7305,OCGT,197400
2492.7305,CCGT,316092
2492.7305,Coal,30249.70195
2493.7305,Diesel,8489.409609
2493.7305,OCGT,197400
2493.7305,CCGT,316092
2493.7305,Coal,30682.92671
2494.7305,Diesel,8090.386808
2494.7305,OCGT,197400
2494.7305,CCGT,316092
2494.7305,Coal,31116.15147
2495.7305,Diesel,7691.364007
2495.7305,OCGT,197400
2495.7305,CCGT,316092
2495.7305,Coal,31549.37622
2496.7305,Diesel,7292.341205
2496.7305,OCGT,197400
2496.7305,CCGT,316092
2496.7305,Coal,31982.60098
2497.7305,Diesel,6893.318404
2497.7305,OCGT,197400
2497.7305,CCGT,316092
2497.7305,Coal,32415.82573
2498.7305,Diesel,6494.295603
2498.7305,OCGT,197400
2498.7305,CCGT,316092
2498.7305,Coal,32849.05049
2499.7305,Diesel,6095.272801
2499.7305,OCGT,197400
2499.7305,CCGT,316092
2499.7305,Coal,33282.27524
2500.7305,Diesel,5696.25
2500.7305,OCGT,197400
2500.7305,CCGT,316092
2500.7305,Coal,33715.5
2501.7305,Diesel,5297.227199
2501.7305,OCGT,197400
2501.7305,CCGT,316092
2501.7305,Coal,34148.72476
2502.7305,Diesel,4898.204397
2502.7305,OCGT,197400
2502.7305,CCGT,316092
2502.7305,Coal,34581.94951
2503.7305,Diesel,4499.181596
2503.7305,OCGT,197400
2503.7305,CCGT,316092
2503.7305,Coal,35015.17427
2504.7305,Diesel,4100.158795
2504.7305,OCGT,197400
2504.7305,CCGT,316092
2504.7305,Coal,35448.39902
2505.7305,Diesel,3701.135993
2505.7305,OCGT,197400
2505.7305,CCGT,316092
2505.7305,Coal,35881.62378
2506.7305,Diesel,3302.113192
2506.7305,OCGT,197400
2506.7305,CCGT,316092
2506.7305,Coal,36314.84853
2507.7305,Diesel,2903.090391
2507.7305,OCGT,197400
2507.7305,CCGT,316092
2507.7305,Coal,36748.07329
2508.7305,Diesel,2504.06759
2508.7305,OCGT,197400
2508.7305,CCGT,316092
2508.7305,Coal,37181.29805
2509.7305,Diesel,2105.044788
2509.7305,OCGT,197400
2509.7305,CCGT,316092
2509.7305,Coal,37614.5228
2510.7305,Diesel,1706.021987
2510.7305,OCGT,197400
2510.7305,CCGT,316092
2510.7305,Coal,38047.74756
2511.7305,Diesel,1470
2511.7305,OCGT,196657.4779
2511.7305,CCGT,316929.3122
2511.7305,Coal,38304
2512.7305,Diesel,1470
2512.7305,OCGT,194839.7983
2512.7305,CCGT,318979.0359
2512.7305,Coal,38304
2513.7305,Diesel,1470
2513.7305,OCGT,193022.1188
2513.7305,CCGT,321028.7597
2513.7305,Coal,38304
2514.7305,Diesel,1470
2514.7305,OCGT,191204.4392
2514.7305,CCGT,323078.4834
2514.7305,Coal,38304
2515.7305,Diesel,1470
2515.7305,OCGT,189386.7597
2515.7305,CCGT,325128.2072
2515.7305,Coal,38304
2516.7305,Diesel,1470
2516.7305,OCGT,187569.0801
2516.7305,CCGT,327177.9309
2516.7305,Coal,38304
2517.7305,Diesel,1470
2517.7305,OCGT,185751.4006
2517.7305,CCGT,329227.6547
2517.7305,Coal,38304
2518.7305,Diesel,1470
2518.7305,OCGT,183933.721
2518.7305,CCGT,331277.3785
2518.7305,Coal,38304
2519.7305,Diesel,1470
2519.7305,OCGT,182116.0414
2519.7305,CCGT,333327.1022
2519.7305,Coal,38304
2520.7305,Diesel,1470
2520.7305,OCGT,180298.3619
2520.7305,CCGT,335376.826
2520.7305,Coal,38304
2521.7305,Diesel,1470
2521.7305,OCGT,178480.6823
2521.7305,CCGT,337426.5497
2521.7305,Coal,38304
2522.7305,Diesel,1470
2522.7305,OCGT,176663.0028
2522.7305,CCGT,339476.2735
2522.7305,Coal,38304
2523.7305,Diesel,1470
2523.7305,OCGT,174845.3232
2523.7305,CCGT,341525.9972
2523.7305,Coal,38304
2524.7305,Diesel,1470
2524.7305,OCGT,173027.6436
2524.7305,CCGT,343575.721
2524.7305,Coal,38304
2525.7305,Diesel,1470
2525.7305,OCGT,171209.9641
2525.7305,CCGT,345625.4448
2525.7305,Coal,38304
2526.7305,Diesel,1470
2526.7305,OCGT,169392.2845
2526.7305,CCGT,347675.1685
2526.7305,Coal,38304
2527.7305,Diesel,1470
2527.7305,OCGT,167574.605
2527.7305,CCGT,349724.8923
2527.7305,Coal,38304
2528.7305,Diesel,1470
2528.7305,OCGT,165756.9254
2528.7305,CCGT,351774.616
2528.7305,Coal,38304
2529.7305,Diesel,1470
2529.7305,OCGT,163939.2459
2529.7305,CCGT,353824.3398
2529.7305,Coal,38304
2530.7305,Diesel,1470
2530.7305,OCGT,162121.5663
2530.7305,CCGT,355874.0635
2530.7305,Coal,38304
2531.7305,Diesel,1470
2531.7305,OCGT,160303.8867
2531.7305,CCGT,357923.7873
2531.7305,Coal,38304
2532.7305,Diesel,1470
2532.7305,OCGT,158486.2072
2532.7305,CCGT,359973.511
2532.7305,Coal,38304
2533.7305,Diesel,1470
2533.7305,OCGT,156668.5276
2533.7305,CCGT,362023.2348
2533.7305,Coal,38304
2534.7305,Diesel,1470
2534.7305,OCGT,154850.8481
2534.7305,CCGT,364072.9586
2534.7305,Coal,38304
2535.7305,Diesel,1470
2535.7305,OCGT,153033.1685
2535.7305,CCGT,366122.6823
2535.7305,Coal,38304
2536.7305,Diesel,1470
2536.7305,OCGT,151215.489
2536.7305,CCGT,368172.4061
2536.7305,Coal,38304
2537.7305,Diesel,1470
2537.7305,OCGT,149397.8094
2537.7305,CCGT,370222.1298
2537.7305,Coal,38304
2538.7305,Diesel,1470
2538.7305,OCGT,147580.1298
2538.7305,CCGT,372271.8536
2538.7305,Coal,38304
2539.7305,Diesel,1470
2539.7305,OCGT,145762.4503
2539.7305,CCGT,374321.5773
2539.7305,Coal,38304
2540.7305,Diesel,1470
2540.7305,OCGT,143944.7707
2540.7305,CCGT,376371.3011
2540.7305,Coal,38304
2541.7305,Diesel,1470
2541.7305,OCGT,142127.0912
2541.7305,CCGT,378421.0249
2541.7305,Coal,38304
2542.7305,Diesel,1470
2542.7305,OCGT,140309.4116
2542.7305,CCGT,380470.7486
2542.7305,Coal,38304
2543.7305,Diesel,1470
2543.7305,OCGT,138491.732
2543.7305,CCGT,382520.4724
2543.7305,Coal,38304
2544.7305,Diesel,1470
2544.7305,OCGT,136674.0525
2544.7305,CCGT,384570.1961
2544.7305,Coal,38304
2545.7305,Diesel,1470
2545.7305,OCGT,134856.3729
2545.7305,CCGT,386619.9199
2545.7305,Coal,38304
2546.7305,Diesel,1470
2546.7305,OCGT,133038.6934
2546.7305,CCGT,388669.6436
2546.7305,Coal,38304
2547.7305,Diesel,1470
2547.7305,OCGT,131221.0138
2547.7305,CCGT,390719.3674
2547.7305,Coal,38304
2548.7305,Diesel,1470
2548.7305,OCGT,129403.3343
2548.7305,CCGT,392769.0912
2548.7305,Coal,38304
2549.7305,Diesel,1470
2549.7305,OCGT,127585.6547
2549.7305,CCGT,394818.8149
2549.7305,Coal,38304
2550.7305,Diesel,1470
2550.7305,OCGT,125767.9751
2550.7305,CCGT,396868.5387
2550.7305,Coal,38304
2551.7305,Diesel,1470
2551.7305,OCGT,123950.2956
2551.7305,CCGT,398918.2624
2551.7305,Coal,38304
2552.7305,Diesel,1470
2552.7305,OCGT,122132.616
2552.7305,CCGT,400967.9862
2552.7305,Coal,38304
2553.7305,Diesel,1470
2553.7305,OCGT,120314.9365
2553.7305,CCGT,403017.7099
2553.7305,Coal,38304
2554.7305,Diesel,1470
2554.7305,OCGT,118497.2569
2554.7305,CCGT,405067.4337
2554.7305,Coal,38304
2555.7305,Diesel,1470
2555.7305,OCGT,116679.5773
2555.7305,CCGT,407117.1575
2555.7305,Coal,38304
2556.7305,Diesel,1470
2556.7305,OCGT,114861.8978
2556.7305,CCGT,409166.8812
2556.7305,Coal,38304
2557.7305,Diesel,1470
2557.7305,OCGT,113044.2182
2557.7305,CCGT,411216.605
2557.7305,Coal,38304
2558.7305,Diesel,1470
2558.7305,OCGT,111226.5387
2558.7305,CCGT,413266.3287
2558.7305,Coal,38304
2559.7305,Diesel,1470
2559.7305,OCGT,109408.8591
2559.7305,CCGT,415316.0525
2559.7305,Coal,38304
2560.7305,Diesel,1470
2560.7305,OCGT,107591.1796
2560.7305,CCGT,417365.7762
2560.7305,Coal,38304
2561.7305,Diesel,1470
2561.7305,OCGT,105773.5
2561.7305,CCGT,419415.5
2561.7305,Coal,38304
2562.7305,Diesel,1470
2562.7305,OCGT,103955.8204
2562.7305,CCGT,421465.2238
2562.7305,Coal,38304
2563.7305,Diesel,1470
2563.7305,OCGT,102493.2035
2563.7305,CCGT,422940
2563.7305,Coal,38429.1546
2564.7305,Diesel,1470
2564.7305,OCGT,101941.3444
2564.7305,CCGT,422940
2564.7305,Coal,38875.33855
2565.7305,Diesel,1470
2565.7305,OCGT,101389.4853
2565.7305,CCGT,422940
2565.7305,Coal,39321.5225
2566.7305,Diesel,1470
2566.7305,OCGT,100837.6262
2566.7305,CCGT,422940
2566.7305,Coal,39767.70646
2567.7305,Diesel,1470
2567.7305,OCGT,100285.7671
2567.7305,CCGT,422940
2567.7305,Coal,40213.89041
2568.7305,Diesel,1470
2568.7305,OCGT,99733.90802
2568.7305,CCGT,422940
2568.7305,Coal,40660.07436
2569.7305,Diesel,1470
2569.7305,OCGT,99182.04892
2569.7305,CCGT,422940
2569.7305,Coal,41106.25832
2570.7305,Diesel,1470
2570.7305,OCGT,98630.18982
2570.7305,CCGT,422940
2570.7305,Coal,41552.44227
2571.7305,Diesel,1470
2571.7305,OCGT,98078.33072
2571.7305,CCGT,422940
2571.7305,Coal,41998.62622
2572.7305,Diesel,1470
2572.7305,OCGT,97526.47162
2572.7305,CCGT,422940
2572.7305,Coal,42444.81018
2573.7305,Diesel,1470
2573.7305,OCGT,96974.61252
2573.7305,CCGT,422940
2573.7305,Coal,42890.99413
2574.7305,Diesel,1470
2574.7305,OCGT,96422.75342
2574.7305,CCGT,422940
2574.7305,Coal,43337.17808
2575.7305,Diesel,1470
2575.7305,OCGT,95870.89432
2575.7305,CCGT,422940
2575.7305,Coal,43783.36204
2576.7305,Diesel,1470
2576.7305,OCGT,95319.03523
2576.7305,CCGT,422940
2576.7305,Coal,44229.54599
2577.7305,Diesel,1470
2577.7305,OCGT,94767.17613
2577.7305,CCGT,422940
2577.7305,Coal,44675.72994
2578.7305,Diesel,1470
2578.7305,OCGT,94215.31703
2578.7305,CCGT,422940
2578.7305,Coal,45121.91389
2579.7305,Diesel,1470
2579.7305,OCGT,93663.45793
2579.7305,CCGT,422940
2579.7305,Coal,45568.09785
2580.7305,Diesel,1470
2580.7305,OCGT,93111.59883
2580.7305,CCGT,422940
2580.7305,Coal,46014.2818
2581.7305,Diesel,1470
2581.7305,OCGT,92559.73973
2581.7305,CCGT,422940
2581.7305,Coal,46460.46575
2582.7305,Diesel,1470
2582.7305,OCGT,92007.88063
2582.7305,CCGT,422940
2582.7305,Coal,46906.64971
2583.7305,Diesel,1470
2583.7305,OCGT,91456.02153
2583.7305,CCGT,422940
2583.7305,Coal,47352.83366
2584.7305,Diesel,1470
2584.7305,OCGT,90904.16243
2584.7305,CCGT,422940
2584.7305,Coal,47799.01761
2585.7305,Diesel,1470
2585.7305,OCGT,90352.30333
2585.7305,CCGT,422940
2585.7305,Coal,48245.20157
2586.7305,Diesel,1470
2586.7305,OCGT,89800.44423
2586.7305,CCGT,422940
2586.7305,Coal,48691.38552
2587.7305,Diesel,1470
2587.7305,OCGT,89248.58513
2587.7305,CCGT,422940
2587.7305,Coal,49137.56947
2588.7305,Diesel,1470
2588.7305,OCGT,88696.72603
2588.7305,CCGT,422940
2588.7305,Coal,49583.75342
2589.7305,Diesel,1470
2589.7305,OCGT,88144.86693
2589.7305,CCGT,422940
2589.7305,Coal,50029.93738
2590.7305,Diesel,1470
2590.7305,OCGT,87593.00783
2590.7305,CCGT,422940
2590.7305,Coal,50476.12133
2591.7305,Diesel,1470
2591.7305,OCGT,87041.14873
2591.7305,CCGT,422940
2591.7305,Coal,50922.30528
2592.7305,Diesel,1470
2592.7305,OCGT,86489.28963
2592.7305,CCGT,422940
2592.7305,Coal,51368.48924
2593.7305,Diesel,1470
2593.7305,OCGT,85937.43053
2593.7305,CCGT,422940
2593.7305,Coal,51814.67319
2594.7305,Diesel,1470
2594.7305,OCGT,85385.57143
2594.7305,CCGT,422940
2594.7305,Coal,52260.85714
2595.7305,Diesel,1470
2595.7305,OCGT,84833.71233
2595.7305,CCGT,422940
2595.7305,Coal,52707.0411
2596.7305,Diesel,1470
2596.7305,OCGT,84281.85323
2596.7305,CCGT,422940
2596.7305,Coal,53153.22505
2597.7305,Diesel,1470
2597.7305,OCGT,83729.99413
2597.7305,CCGT,422940
2597.7305,Coal,53599.409
2598.7305,Diesel,1470
2598.7305,OCGT,83178.13503
2598.7305,CCGT,422940
2598.7305,Coal,54045.59295
2599.7305,Diesel,1470
2599.7305,OCGT,82626.27593
2599.7305,CCGT,422940
2599.7305,Coal,54491.77691
2600.7305,Diesel,1470
2600.7305,OCGT,82074.41683
2600.7305,CCGT,422940
2600.7305,Coal,54937.96086
2601.7305,Diesel,1470
2601.7305,OCGT,81522.55773
2601.7305,CCGT,422940
2601.7305,Coal,55384.14481
2602.7305,Diesel,1470
2602.7305,OCGT,80970.69863
2602.7305,CCGT,422940
2602.7305,Coal,55830.32877
2603.7305,Diesel,1470
2603.7305,OCGT,80418.83953
2603.7305,CCGT,422940
2603.7305,Coal,56276.51272
2604.7305,Diesel,1470
2604.7305,OCGT,79866.98043
2604.7305,CCGT,422940
2604.7305,Coal,56722.69667
2605.7305,Diesel,1470
2605.7305,OCGT,79315.12133
2605.7305,CCGT,422940
2605.7305,Coal,57168.88063
2606.7305,Diesel,1470
2606.7305,OCGT,78763.26223
2606.7305,CCGT,422940
2606.7305,Coal,57615.06458
2607.7305,Diesel,1470
2607.7305,OCGT,78211.40313
2607.7305,CCGT,422940
2607.7305,Coal,58061.24853
2608.7305,Diesel,1470
2608.7305,OCGT,77659.54403
2608.7305,CCGT,422940
2608.7305,Coal,58507.43249
2609.7305,Diesel,1470
2609.7305,OCGT,77107.68493
2609.7305,CCGT,422940
2609.7305,Coal,58953.61644
2610.7305,Diesel,1470
2610.7305,OCGT,76555.82583
2610.7305,CCGT,422940
2610.7305,Coal,59399.80039
2611.7305,Diesel,1470
2611.7305,OCGT,76003.96673
2611.7305,CCGT,422940
2611.7305,Coal,59845.98434
2612.7305,Diesel,1470
2612.7305,OCGT,75452.10763
2612.7305,CCGT,422940
2612.7305,Coal,60292.1683
2613.7305,Diesel,1470
2613.7305,OCGT,74900.24853
2613.7305,CCGT,422940
2613.7305,Coal,60738.35225
2614.7305,Diesel,1470
2614.7305,OCGT,74348.38943
2614.7305,CCGT,422940
2614.7305,Coal,61184.5362
2615.7305,Diesel,1470
2615.7305,OCGT,73796.53033
2615.7305,CCGT,422940
2615.7305,Coal,61630.72016
2616.7305,Diesel,1470
2616.7305,OCGT,73244.67123
2616.7305,CCGT,422940
2616.7305,Coal,62076.90411
2617.7305,Diesel,1470
2617.7305,OCGT,72692.81213
2617.7305,CCGT,422940
2617.7305,Coal,62523.08806
2618.7305,Diesel,1470
2618.7305,OCGT,72140.95303
2618.7305,CCGT,422940
2618.7305,Coal,62969.27202
2619.7305,Diesel,1470
2619.7305,OCGT,71589.09393
2619.7305,CCGT,422940
2619.7305,Coal,63415.45597
2620.7305,Diesel,1470
2620.7305,OCGT,71037.23483
2620.7305,CCGT,422940
2620.7305,Coal,63861.63992
2621.7305,Diesel,1470
2621.7305,OCGT,70485.37573
2621.7305,CCGT,422940
2621.7305,Coal,64307.82387
2622.7305,Diesel,1470
2622.7305,OCGT,69933.51663
2622.7305,CCGT,422940
2622.7305,Coal,64754.00783
2623.7305,Diesel,1470
2623.7305,OCGT,69381.65753
2623.7305,CCGT,422940
2623.7305,Coal,65200.19178
2624.7305,Diesel,1470
2624.7305,OCGT,68829.79843
2624.7305,CCGT,422940
2624.7305,Coal,65646.37573
2625.7305,Diesel,1470
2625.7305,OCGT,68277.93933
2625.7305,CCGT,422940
2625.7305,Coal,66092.55969
2626.7305,Diesel,1470
2626.7305,OCGT,67726.08023
2626.7305,CCGT,422940
2626.7305,Coal,66538.74364
2627.7305,Diesel,1470
2627.7305,OCGT,67174.22114
2627.7305,CCGT,422940
2627.7305,Coal,66984.92759
2628.7305,Diesel,1470
2628.7305,OCGT,66622.36204
2628.7305,CCGT,422940
2628.7305,Coal,67431.11155
2629.7305,Diesel,1470
2629.7305,OCGT,66070.50294
2629.7305,CCGT,422940
2629.7305,Coal,67877.2955
2630.7305,Diesel,1470
2630.7305,OCGT,65518.64384
2630.7305,CCGT,422940
2630.7305,Coal,68323.47945
2631.7305,Diesel,1470
2631.7305,OCGT,64966.78474
2631.7305,CCGT,422940
2631.7305,Coal,68769.66341
2632.7305,Diesel,1470
2632.7305,OCGT,64414.92564
2632.7305,CCGT,422940
2632.7305,Coal,69215.84736
2633.7305,Diesel,1470
2633.7305,OCGT,63863.06654
2633.7305,CCGT,422940
2633.7305,Coal,69662.03131
2634.7305,Diesel,1470
2634.7305,OCGT,63311.20744
2634.7305,CCGT,422940
2634.7305,Coal,70108.21526
2635.7305,Diesel,1470
2635.7305,OCGT,62759.34834
2635.7305,CCGT,422940
2635.7305,Coal,70554.39922
2636.7305,Diesel,1470
2636.7305,OCGT,62207.48924
2636.7305,CCGT,422940
2636.7305,Coal,71000.58317
2637.7305,Diesel,1470
2637.7305,OCGT,61655.63014
2637.7305,CCGT,422940
2637.7305,Coal,71446.76712
2638.7305,Diesel,1470
2638.7305,OCGT,61103.77104
2638.7305,CCGT,422940
2638.7305,Coal,71892.95108
2639.7305,Diesel,1470
2639.7305,OCGT,60551.91194
2639.7305,CCGT,422940
2639.7305,Coal,72339.13503
2640.7305,Diesel,1470
2640.7305,OCGT,60000.05284
2640.7305,CCGT,422940
2640.7305,Coal,72785.31898
2641.7305,Diesel,1470
2641.7305,OCGT,59448.19374
2641.7305,CCGT,422940
2641.7305,Coal,73231.50294
2642.7305,Diesel,1470
2642.7305,OCGT,58896.33464
2642.7305,CCGT,422940
2642.7305,Coal,73677.68689
2643.7305,Diesel,1470
2643.7305,OCGT,58344.47554
2643.7305,CCGT,422940
2643.7305,Coal,74123.87084
2644.7305,Diesel,1470
2644.7305,OCGT,57792.61644
2644.7305,CCGT,422940
2644.7305,Coal,74570.05479
2645.7305,Diesel,1470
2645.7305,OCGT,57240.75734
2645.7305,CCGT,422940
2645.7305,Coal,75016.23875
2646.7305,Diesel,1470
2646.7305,OCGT,56688.89824
2646.7305,CCGT,422940
2646.7305,Coal,75462.4227
2647.7305,Diesel,1470
2647.7305,OCGT,56137.03914
2647.7305,CCGT,422940
2647.7305,Coal,75908.60665
2648.7305,Diesel,1470
2648.7305,OCGT,55585.18004
2648.7305,CCGT,422940
2648.7305,Coal,76354.79061
2649.7305,Diesel,1470
2649.7305,OCGT,55033.32094
2649.7305,CCGT,422940
2649.7305,Coal,76800.97456
2650.7305,Diesel,1470
2650.7305,OCGT,54481.46184
2650.7305,CCGT,422940
2650.7305,Coal,77247.15851
2651.7305,Diesel,1470
2651.7305,OCGT,53929.60274
2651.7305,CCGT,422940
2651.7305,Coal,77693.34247
2652.7305,Diesel,1470
2652.7305,OCGT,53377.74364
2652.7305,CCGT,422940
2652.7305,Coal,78139.52642
2653.7305,Diesel,1470
2653.7305,OCGT,52825.88454
2653.7305,CCGT,422940
2653.7305,Coal,78585.71037
2654.7305,Diesel,1470
2654.7305,OCGT,52274.02544
2654.7305,CCGT,422940
2654.7305,Coal,79031.89432
2655.7305,Diesel,1470
2655.7305,OCGT,51722.16634
2655.7305,CCGT,422940
2655.7305,Coal,79478.07828
2656.7305,Diesel,1470
2656.7305,OCGT,51170.30724
2656.7305,CCGT,422940
2656.7305,Coal,79924.26223
2657.7305,Diesel,1470
2657.7305,OCGT,50618.44814
2657.7305,CCGT,422940
2657.7305,Coal,80370.44618
2658.7305,Diesel,1470
2658.7305,OCGT,50066.58904
2658.7305,CCGT,422940
2658.7305,Coal,80816.63014
2659.7305,Diesel,1470
2659.7305,OCGT,49514.72994
2659.7305,CCGT,422940
2659.7305,Coal,81262.81409
2660.7305,Diesel,1470
2660.7305,OCGT,48962.87084
2660.7305,CCGT,422940
2660.7305,Coal,81708.99804
2661.7305,Diesel,1470
2661.7305,OCGT,48411.01174
2661.7305,CCGT,422940
2661.7305,Coal,82155.182
2662.7305,Diesel,1470
2662.7305,OCGT,47859.15264
2662.7305,CCGT,422940
2662.7305,Coal,82601.36595
2663.7305,Diesel,1470
2663.7305,OCGT,47307.29354
2663.7305,CCGT,422940
2663.7305,Coal,83047.5499
2664.7305,Diesel,1470
2664.7305,OCGT,46755.43444
2664.7305,CCGT,422940
2664.7305,Coal,83493.73386
2665.7305,Diesel,1470
2665.7305,OCGT,46203.57534
2665.7305,CCGT,422940
2665.7305,Coal,83939.91781
2666.7305,Diesel,1470
2666.7305,OCGT,45651.71624
2666.7305,CCGT,422940
2666.7305,Coal,84386.10176
2667.7305,Diesel,1470
2667.7305,OCGT,45099.85714
2667.7305,CCGT,422940
2667.7305,Coal,84832.28571
2668.7305,Diesel,1470
2668.7305,OCGT,44547.99804
2668.7305,CCGT,422940
2668.7305,Coal,85278.46967
2669.7305,Diesel,1470
2669.7305,OCGT,43996.13894
2669.7305,CCGT,422940
2669.7305,Coal,85724.65362
2670.7305,Diesel,1470
2670.7305,OCGT,43444.27984
2670.7305,CCGT,422940
2670.7305,Coal,86170.83757
2671.7305,Diesel,1470
2671.7305,OCGT,42892.42074
2671.7305,CCGT,422940
2671.7305,Coal,86617.02153
2672.7305,Diesel,1470
2672.7305,OCGT,42340.56164
2672.7305,CCGT,422940
2672.7305,Coal,87063.20548
2673.7305,Diesel,1470
2673.7305,OCGT,41788.70254
2673.7305,CCGT,422940
2673.7305,Coal,87509.38943
2674.7305,Diesel,1470
2674.7305,OCGT,41236.84344
2674.7305,CCGT,422940
2674.7305,Coal,87955.57339
2675.7305,Diesel,1470
2675.7305,OCGT,40684.98434
2675.7305,CCGT,422940
2675.7305,Coal,88401.75734
2676.7305,Diesel,1470
2676.7305,OCGT,40133.12524
2676.7305,CCGT,422940
2676.7305,Coal,88847.94129
2677.7305,Diesel,1470
2677.7305,OCGT,39581.26614
2677.7305,CCGT,422940
2677.7305,Coal,89294.12524
2678.7305,Diesel,1470
2678.7305,OCGT,39029.40705
2678.7305,CCGT,422940
2678.7305,Coal,89740.3092
2679.7305,Diesel,1470
2679.7305,OCGT,38477.54795
2679.7305,CCGT,422940
2679.7305,Coal,90186.49315
2680.7305,Diesel,1470
2680.7305,OCGT,37925.68885
2680.7305,CCGT,422940
2680.7305,Coal,90632.6771
2681.7305,Diesel,1470
2681.7305,OCGT,37373.82975
2681.7305,CCGT,422940
2681.7305,Coal,91078.86106
2682.7305,Diesel,1470
2682.7305,OCGT,36821.97065
2682.7305,CCGT,422940
2682.7305,Coal,91525.04501
2683.7305,Diesel,1470
2683.7305,OCGT,36270.11155
2683.7305,CCGT,422940
2683.7305,Coal,91971.22896
2684.7305,Diesel,1470
2684.7305,OCGT,35718.25245
2684.7305,CCGT,422940
2684.7305,Coal,92417.41292
2685.7305,Diesel,1470
2685.7305,OCGT,35166.39335
2685.7305,CCGT,422940
2685.7305,Coal,92863.59687
2686.7305,Diesel,1470
2686.7305,OCGT,34614.53425
2686.7305,CCGT,422940
2686.7305,Coal,93309.78082
2687.7305,Diesel,1470
2687.7305,OCGT,34062.67515
2687.7305,CCGT,422940
2687.7305,Coal,93755.96477
2688.7305,Diesel,1470
2688.7305,OCGT,33510.81605
2688.7305,CCGT,422940
2688.7305,Coal,94202.14873
2689.7305,Diesel,1470
2689.7305,OCGT,32958.95695
2689.7305,CCGT,422940
2689.7305,Coal,94648.33268
2690.7305,Diesel,1470
2690.7305,OCGT,32407.09785
2690.7305,CCGT,422940
2690.7305,Coal,95094.51663
2691.7305,Diesel,1470
2691.7305,OCGT,31855.23875
2691.7305,CCGT,422940
2691.7305,Coal,95540.70059
2692.7305,Diesel,1470
2692.7305,OCGT,31303.37965
2692.7305,CCGT,422940
2692.7305,Coal,95986.88454
2693.7305,Diesel,1470
2693.7305,OCGT,30751.52055
2693.7305,CCGT,422940
2693.7305,Coal,96433.06849
2694.7305,Diesel,1470
2694.7305,OCGT,30199.66145
2694.7305,CCGT,422940
2694.7305,Coal,96879.25245
2695.7305,Diesel,1470
2695.7305,OCGT,29647.80235
2695.7305,CCGT,422940
2695.7305,Coal,97325.4364
2696.7305,Diesel,1470
2696.7305,OCGT,29095.94325
2696.7305,CCGT,422940
2696.7305,Coal,97771.62035
2697.7305,Diesel,1470
2697.7305,OCGT,28544.08415
2697.7305,CCGT,422940
2697.7305,Coal,98217.80431
2698.7305,Diesel,1470
2698.7305,OCGT,27992.22505
2698.7305,CCGT,422940
2698.7305,Coal,98663.98826
2699.7305,Diesel,1470
2699.7305,OCGT,27440.36595
2699.7305,CCGT,422940
2699.7305,Coal,99110.17221
2700.7305,Diesel,1470
2700.7305,OCGT,26888.50685
2700.7305,CCGT,422940
2700.7305,Coal,99556.35616
2701.7305,Diesel,1470
2701.7305,OCGT,26336.64775
2701.7305,CCGT,422940
2701.7305,Coal,100002.5401
2702.7305,Diesel,1470
2702.7305,OCGT,25784.78865
2702.7305,CCGT,422940
2702.7305,Coal,100448.7241
2703.7305,Diesel,1470
2703.7305,OCGT,25232.92955
2703.7305,CCGT,422940
2703.7305,Coal,100894.908
2704.7305,Diesel,1470
2704.7305,OCGT,24681.07045
2704.7305,CCGT,422940
2704.7305,Coal,101341.092
2705.7305,Diesel,1470
2705.7305,OCGT,24129.21135
2705.7305,CCGT,422940
2705.7305,Coal,101787.2759
2706.7305,Diesel,1470
2706.7305,OCGT,23577.35225
2706.7305,CCGT,422940
2706.7305,Coal,102233.4599
2707.7305,Diesel,1470
2707.7305,OCGT,23025.49315
2707.7305,CCGT,422940
2707.7305,Coal,102679.6438
2708.7305,Diesel,1470
2708.7305,OCGT,22473.63405
2708.7305,CCGT,422940
2708.7305,Coal,103125.8278
2709.7305,Diesel,1470
2709.7305,OCGT,21921.77495
2709.7305,CCGT,422940
2709.7305,Coal,103572.0117
2710.7305,Diesel,1470
2710.7305,OCGT,21369.91585
2710.7305,CCGT,422940
2710.7305,Coal,104018.1957
2711.7305,Diesel,1470
2711.7305,OCGT,20818.05675
2711.7305,CCGT,422940
2711.7305,Coal,104464.3796
2712.7305,Diesel,1470
2712.7305,OCGT,20266.19765
2712.7305,CCGT,422940
2712.7305,Coal,104910.5636
2713.7305,Diesel,1470
2713.7305,OCGT,19740
2713.7305,CCGT,422898.4468
2713.7305,Coal,105365.7929
2714.7305,Diesel,1470
2714.7305,OCGT,19740
2714.7305,CCGT,422004.8298
2714.7305,Coal,106006.4994
2715.7305,Diesel,1470
2715.7305,OCGT,19740
2715.7305,CCGT,421111.2128
2715.7305,Coal,106647.2059
2716.7305,Diesel,1470
2716.7305,OCGT,19740
2716.7305,CCGT,420217.5957
2716.7305,Coal,107287.9125
