CO2_Limit,Generator,AP_g
2957.7305,OCGT,470
2957.7305,CCGT,4877.521277
2957.7305,Coal,6230.909273
2958.7305,Diesel,35
2958.7305,OCGT,470
2958.7305,CCGT,4856.244681
2958.7305,Coal,6246.164191
2959.7305,Diesel,35
2959.7305,OCGT,470
2959.7305,CCGT,4834.968085
2959.7305,Coal,6261.419109
2960.7305,Diesel,35
2960.7305,OCGT,470
2960.7305,CCGT,4813.691489
2960.7305,Coal,6276.674026
2961.7305,Diesel,35
2961.7305,OCGT,470
2961.7305,CCGT,4792.414894
2961.7305,Coal,6291.928944
2962.7305,Diesel,35
2962.7305,OCGT,470
2962.7305,CCGT,4771.138298
2962.7305,Coal,6307.183862
2963.7305,Diesel,35
2963.7305,OCGT,470
2963.7305,CCGT,4770
2963.7305,Coal,6308
2964.7305,Diesel,35
2964.7305,OCGT,470
2964.7305,CCGT,4770
2964.7305,Coal,6308
2965.7305,Diesel,35
2965.7305,OCGT,470
2965.7305,CCGT,4770
2965.7305,Coal,6308
2966.7305,Diesel,35
2966.7305,OCGT,470
2966.7305,CCGT,4770
2966.7305,Coal,6308
2967.7305,Diesel,35
2967.7305,OCGT,470
2967.7305,CCGT,4770
2967.7305,Coal,6308
2968.7305,Diesel,35
2968.7305,OCGT,470
2968.7305,CCGT,4770
2968.7305,Coal,6308
2969.7305,Diesel,35
2969.7305,OCGT,470
2969.7305,CCGT,4770
2969.7305,Coal,6308
2970.7305,Diesel,35
2970.7305,OCGT,470
2970.7305,CCGT,4770
2970.7305,Coal,6308
2971.7305,Diesel,35
2971.7305,OCGT,470
2971.7305,CCGT,4770
2971.7305,Coal,6308
2972.7305,Diesel,35
2972.7305,OCGT,470
2972.7305,CCGT,4770
2972.7305,Coal,6308
2973.7305,Diesel,35
2973.7305,OCGT,470
2973.7305,CCGT,4770
2973.7305,Coal,6308
2974.7305,Diesel,35
2974.7305,OCGT,470
2974.7305,CCGT,4770
2974.7305,Coal,6308
2975.7305,Diesel,35
2975.7305,OCGT,470
2975.7305,CCGT,4770
2975.7305,Coal,6308
2976.7305,Diesel,35
2976.7305,OCGT,470
2976.7305,CCGT,4770
2976.7305,Coal,6308
2977.7305,Diesel,35
2977.7305,OCGT,470
2977.7305,CCGT,4770
2977.7305,Coal,6308
2978.7305,Diesel,35
2978.7305,OCGT,470
2978.7305,CCGT,4770
2978.7305,Coal,6308
2979.7305,Diesel,35
2979.7305,OCGT,470
2979.7305,CCGT,4770
2979.7305,Coal,6308
2980.7305,Diesel,35
2980.7305,OCGT,470
2980.7305,CCGT,4770
2980.7305,Coal,6308
2981.7305,Diesel,35
2981.7305,OCGT,470
2981.7305,CCGT,4770
2981.7305,Coal,6308
2982.7305,Diesel,35
2982.7305,OCGT,470
2982.7305,CCGT,4770
2982.7305,Coal,6308
2983.7305,Diesel,35
2983.7305,OCGT,470
2983.7305,CCGT,4770
2983.7305,Coal,6308
2984.7305,Diesel,35
2984.7305,OCGT,470
2984.7305,CCGT,4770
2984.7305,Coal,6308
2985.7305,Diesel,35
2985.7305,OCGT,470
2985.7305,CCGT,4770
2985.7305,Coal,6308
2986.7305,Diesel,35
2986.7305,OCGT,470
2986.7305,CCGT,4770
2986.7305,Coal,6308
2987.7305,Diesel,35
2987.7305,OCGT,470
2987.7305,CCGT,4770
2987.7305,Coal,6308
2988.7305,Diesel,35
2988.7305,OCGT,470
2988.7305,CCGT,4770
2988.7305,Coal,6308
2989.7305,Diesel,35
2989.7305,OCGT,470
2989.7305,CCGT,4770
2989.7305,Coal,6308
2990.7305,Diesel,35
2990.7305,OCGT,470
2990.7305,CCGT,4770
2990.7305,Coal,6308
2991.7305,Diesel,35
2991.7305,OCGT,470
2991.7305,CCGT,4770
2991.7305,Coal,6308
2992.7305,Diesel,35
2992.7305,OCGT,470
2992.7305,CCGT,4770
2992.7305,Coal,6308
2993.7305,Diesel,35
2993.7305,OCGT,470
2993.7305,CCGT,4770
2993.7305,Coal,6308
2994.7305,Diesel,35
2994.7305,OCGT,470
2994.7305,CCGT,4770
2994.7305,Coal,6308
2995.7305,Diesel,35
2995.7305,OCGT,470
2995.7305,CCGT,4770
2995.7305,Coal,6308
2996.7305,Diesel,35
2996.7305,OCGT,470
2996.7305,CCGT,4770
2996.7305,Coal,6308
2997.7305,Diesel,35
2997.7305,OCGT,470
2997.7305,CCGT,4770
2997.7305,Coal,6308
2998.7305,Diesel,35
2998.7305,OCGT,470
2998.7305,CCGT,4770
2998.7305,Coal,6308
2999.7305,Diesel,35
2999.7305,OCGT,470
2999.7305,CCGT,4770
2999.7305,Coal,6308
3000.7305,Diesel,35
3000.7305,OCGT,470
3000.7305,CCGT,4770
3000.7305,Coal,6308
3001.7305,Diesel,35
3001.7305,OCGT,470
3001.7305,CCGT,4770
3001.7305,Coal,6308
3002.7305,Diesel,35
3002.7305,OCGT,470
3002.7305,CCGT,4770
3002.7305,Coal,6308
3003.7305,Diesel,35
3003.7305,OCGT,470
3003.7305,CCGT,4770
3003.7305,Coal,6308
3004.7305,Diesel,35
3004.7305,OCGT,470
3004.7305,CCGT,4770
3004.7305,Coal,6308
3005.7305,Diesel,35
3005.7305,OCGT,470
3005.7305,CCGT,4770
3005.7305,Coal,6308
3006.7305,Diesel,35
3006.7305,OCGT,470
3006.7305,CCGT,4770
3006.7305,Coal,6308
3007.7305,Diesel,35
3007.7305,OCGT,470
3007.7305,CCGT,4770
3007.7305,Coal,6308
3008.7305,Diesel,35
3008.7305,OCGT,470
3008.7305,CCGT,4770
3008.7305,Coal,6308
3009.7305,Diesel,35
3009.7305,OCGT,470
3009.7305,CCGT,4770
3009.7305,Coal,6308
3010.7305,Diesel,35
3010.7305,OCGT,470
3010.7305,CCGT,4770
3010.7305,Coal,6308
3011.7305,Diesel,35
3011.7305,OCGT,470
3011.7305,CCGT,4770
3011.7305,Coal,6308
3012.7305,Diesel,35
3012.7305,OCGT,470
3012.7305,CCGT,4770
3012.7305,Coal,6308
3013.7305,Diesel,35
3013.7305,OCGT,470
3013.7305,CCGT,4770
3013.7305,Coal,6308
3014.7305,Diesel,35
3014.7305,OCGT,470
3014.7305,CCGT,4770
3014.7305,Coal,6308
3015.7305,Diesel,35
3015.7305,OCGT,470
3015.7305,CCGT,4770
3015.7305,Coal,6308
3016.7305,Diesel,35
3016.7305,OCGT,470
3016.7305,CCGT,4770
3016.7305,Coal,6308
3017.7305,Diesel,35
3017.7305,OCGT,470
3017.7305,CCGT,4770
3017.7305,Coal,6308
3018.7305,Diesel,35
3018.7305,OCGT,470
3018.7305,CCGT,4770
3018.7305,Coal,6308
3019.7305,Diesel,35
3019.7305,OCGT,470
3019.7305,CCGT,4770
3019.7305,Coal,6308
3020.7305,Diesel,35
3020.7305,OCGT,470
3020.7305,CCGT,4770
3020.7305,Coal,6308
3021.7305,Diesel,35
3021.7305,OCGT,470
3021.7305,CCGT,4770
3021.7305,Coal,6308
3022.7305,Diesel,35
3022.7305,OCGT,470
3022.7305,CCGT,4770
3022.7305,Coal,6308
3023.7305,Diesel,35
3023.7305,OCGT,470
3023.7305,CCGT,4770
3023.7305,Coal,6308
3024.7305,Diesel,35
3024.7305,OCGT,470
3024.7305,CCGT,4770
3024.7305,Coal,6308
3025.7305,Diesel,35
3025.7305,OCGT,470
3025.7305,CCGT,4770
3025.7305,Coal,6308
3026.7305,Diesel,35
3026.7305,OCGT,470
3026.7305,CCGT,4770
3026.7305,Coal,6308
3027.7305,Diesel,35
3027.7305,OCGT,470
3027.7305,CCGT,4770
3027.7305,Coal,6308
3028.7305,Diesel,35
3028.7305,OCGT,470
3028.7305,CCGT,4770
3028.7305,Coal,6308
3029.7305,Diesel,35
3029.7305,OCGT,470
3029.7305,CCGT,4770
3029.7305,Coal,6308
3030.7305,Diesel,35
3030.7305,OCGT,470
3030.7305,CCGT,4770
3030.7305,Coal,6308
3031.7305,Diesel,35
3031.7305,OCGT,470
3031.7305,CCGT,4770
3031.7305,Coal,6308
3032.7305,Diesel,35
3032.7305,OCGT,470
3032.7305,CCGT,4770
3032.7305,Coal,6308
3033.7305,Diesel,35
3033.7305,OCGT,470
3033.7305,CCGT,4770
3033.7305,Coal,6308
3034.7305,Diesel,35
3034.7305,OCGT,470
3034.7305,CCGT,4770
3034.7305,Coal,6308
3035.7305,Diesel,35
3035.7305,OCGT,470
3035.7305,CCGT,4770
3035.7305,Coal,6308
3036.7305,Diesel,35
3036.7305,OCGT,470
3036.7305,CCGT,4770
3036.7305,Coal,6308
3037.7305,Diesel,35
3037.7305,OCGT,470
3037.7305,CCGT,4770
3037.7305,Coal,6308
3038.7305,Diesel,35
3038.7305,OCGT,470
3038.7305,CCGT,4770
3038.7305,Coal,6308
3039.7305,Diesel,35
3039.7305,OCGT,470
3039.7305,CCGT,4770
3039.7305,Coal,6308
3040.7305,Diesel,35
3040.7305,OCGT,470
3040.7305,CCGT,4770
3040.7305,Coal,6308
3041.7305,Diesel,35
3041.7305,OCGT,470
3041.7305,CCGT,4770
3041.7305,Coal,6308
3042.7305,Diesel,35
3042.7305,OCGT,470
3042.7305,CCGT,4770
3042.7305,Coal,6308
3043.7305,Diesel,35
3043.7305,OCGT,470
3043.7305,CCGT,4770
3043.7305,Coal,6308
3044.7305,Diesel,35
3044.7305,OCGT,470
3044.7305,CCGT,4770
3044.7305,Coal,6308
3045.7305,Diesel,35
3045.7305,OCGT,470
3045.7305,CCGT,4770
3045.7305,Coal,6308
3046.7305,Diesel,35
3046.7305,OCGT,470
3046.7305,CCGT,4770
3046.7305,Coal,6308
3047.7305,Diesel,35
3047.7305,OCGT,470
3047.7305,CCGT,4770
3047.7305,Coal,6308
3048.7305,Diesel,35
3048.7305,OCGT,470
3048.7305,CCGT,4770
3048.7305,Coal,6308
3049.7305,Diesel,35
3049.7305,OCGT,470
3049.7305,CCGT,4770
3049.7305,Coal,6308
3050.7305,Diesel,35
3050.7305,OCGT,470
3050.7305,CCGT,4770
3050.7305,Coal,6308
3051.7305,Diesel,35
3051.7305,OCGT,470
3051.7305,CCGT,4770
3051.7305,Coal,6308
3052.7305,Diesel,35
3052.7305,OCGT,470
3052.7305,CCGT,4770
3052.7305,Coal,6308
3053.7305,Diesel,35
3053.7305,OCGT,470
3053.7305,CCGT,4770
3053.7305,Coal,6308
3054.7305,Diesel,35
3054.7305,OCGT,470
3054.7305,CCGT,4770
3054.7305,Coal,6308
3055.7305,Diesel,35
3055.7305,OCGT,470
3055.7305,CCGT,4770
3055.7305,Coal,6308
3056.7305,Diesel,35
3056.7305,OCGT,470
3056.7305,CCGT,4770
3056.7305,Coal,6308
3057.7305,Diesel,35
3057.7305,OCGT,470
3057.7305,CCGT,4770
3057.7305,Coal,6308
3058.7305,Diesel,35
3058.7305,OCGT,470
3058.7305,CCGT,4770
3058.7305,Coal,6308
3059.7305,Diesel,35
3059.7305,OCGT,470
3059.7305,CCGT,4770
3059.7305,Coal,6308
3060.7305,Diesel,35
3060.7305,OCGT,470
3060.7305,CCGT,4770
3060.7305,Coal,6308
3061.7305,Diesel,35
3061.7305,OCGT,470
3061.7305,CCGT,4770
3061.7305,Coal,6308
3062.7305,Diesel,35
3062.7305,OCGT,470
3062.7305,CCGT,4770
3062.7305,Coal,6308
3063.7305,Diesel,35
3063.7305,OCGT,470
3063.7305,CCGT,4770
3063.7305,Coal,6308
3064.7305,Diesel,35
3064.7305,OCGT,470
3064.7305,CCGT,4770
3064.7305,Coal,6308
3065.7305,Diesel,35
3065.7305,OCGT,470
3065.7305,CCGT,4770
3065.7305,Coal,6308
3066.7305,Diesel,35
3066.7305,OCGT,470
3066.7305,CCGT,4770
3066.7305,Coal,6308
3067.7305,Diesel,35
3067.7305,OCGT,470
3067.7305,CCGT,4770
3067.7305,Coal,6308
3068.7305,Diesel,35
3068.7305,OCGT,470
3068.7305,CCGT,4770
3068.7305,Coal,6308
3069.7305,Diesel,35
3069.7305,OCGT,470
3069.7305,CCGT,4770
3069.7305,Coal,6308
3070.7305,Diesel,35
3070.7305,OCGT,470
3070.7305,CCGT,4770
3070.7305,Coal,6308
3071.7305,Diesel,35
3071.7305,OCGT,470
3071.7305,CCGT,4770
3071.7305,Coal,6308
3072.7305,Diesel,35
3072.7305,OCGT,470
3072.7305,CCGT,4770
3072.7305,Coal,6308
3073.7305,Diesel,35
3073.7305,OCGT,470
3073.7305,CCGT,4770
3073.7305,Coal,6308
3074.7305,Diesel,35
3074.7305,OCGT,470
3074.7305,CCGT,4770
3074.7305,Coal,6308
3075.7305,Diesel,35
3075.7305,OCGT,470
3075.7305,CCGT,4770
3075.7305,Coal,6308
3076.7305,Diesel,35
3076.7305,OCGT,470
3076.7305,CCGT,4770
3076.7305,Coal,6308
3077.7305,Diesel,35
3077.7305,OCGT,470
3077.7305,CCGT,4770
3077.7305,Coal,6308
3078.7305,Diesel,35
3078.7305,OCGT,470
3078.7305,CCGT,4770
3078.7305,Coal,6308
3079.7305,Diesel,35
3079.7305,OCGT,470
3079.7305,CCGT,4770
3079.7305,Coal,6308
3080.7305,Diesel,35
3080.7305,OCGT,470
3080.7305,CCGT,4770
3080.7305,Coal,6308
3081.7305,Diesel,35
3081.7305,OCGT,470
3081.7305,CCGT,4770
3081.7305,Coal,6308
3082.7305,Diesel,35
3082.7305,OCGT,470
3082.7305,CCGT,4770
3082.7305,Coal,6308
3083.7305,Diesel,35
3083.7305,OCGT,470
3083.7305,CCGT,4770
3083.7305,Coal,6308
3084.7305,Diesel,35
3084.7305,OCGT,470
3084.7305,CCGT,4770
3084.7305,Coal,6308
3085.7305,Diesel,35
3085.7305,OCGT,470
3085.7305,CCGT,4770
3085.7305,Coal,6308
3086.7305,Diesel,35
3086.7305,OCGT,470
3086.7305,CCGT,4770
3086.7305,Coal,6308
3087.7305,Diesel,35
3087.7305,OCGT,470
3087.7305,CCGT,4770
3087.7305,Coal,6308
3088.7305,Diesel,35
3088.7305,OCGT,470
3088.7305,CCGT,4770
3088.7305,Coal,6308
3089.7305,Diesel,35
3089.7305,OCGT,470
3089.7305,CCGT,4770
3089.7305,Coal,6308
3090.7305,Diesel,35
3090.7305,OCGT,470
3090.7305,CCGT,4770
3090.7305,Coal,6308
3091.7305,Diesel,35
3091.7305,OCGT,470
3091.7305,CCGT,4770
3091.7305,Coal,6308
3092.7305,Diesel,35
3092.7305,OCGT,470
3092.7305,CCGT,4770
3092.7305,Coal,6308
3093.7305,Diesel,35
3093.7305,OCGT,470
3093.7305,CCGT,4770
3093.7305,Coal,6308
3094.7305,Diesel,35
3094.7305,OCGT,470
3094.7305,CCGT,4770
3094.7305,Coal,6308
3095.7305,Diesel,35
3095.7305,OCGT,470
3095.7305,CCGT,4770
3095.7305,Coal,6308
3096.7305,Diesel,35
3096.7305,OCGT,470
3096.7305,CCGT,4770
3096.7305,Coal,6308
3097.7305,Diesel,35
3097.7305,OCGT,470
3097.7305,CCGT,4770
3097.7305,Coal,6308
3098.7305,Diesel,35
3098.7305,OCGT,470
3098.7305,CCGT,4770
3098.7305,Coal,6308
3099.7305,Diesel,35
3099.7305,OCGT,470
3099.7305,CCGT,4770
3099.7305,Coal,6308
3100.7305,Diesel,35
3100.7305,OCGT,470
3100.7305,CCGT,4770
3100.7305,Coal,6308
3101.7305,Diesel,35
3101.7305,OCGT,470
3101.7305,CCGT,4770
3101.7305,Coal,6308
3102.7305,Diesel,35
3102.7305,OCGT,470
3102.7305,CCGT,4770
3102.7305,Coal,6308
3103.7305,Diesel,35
3103.7305,OCGT,470
3103.7305,CCGT,4770
3103.7305,Coal,6308
3104.7305,Diesel,35
3104.7305,OCGT,470
3104.7305,CCGT,4770
3104.7305,Coal,6308
3105.7305,Diesel,35
3105.7305,OCGT,470
3105.7305,CCGT,4770
3105.7305,Coal,6308
3106.7305,Diesel,35
3106.7305,OCGT,470
3106.7305,CCGT,4770
3106.7305,Coal,6308
3107.7305,Diesel,35
3107.7305,OCGT,470
3107.7305,CCGT,4770
3107.7305,Coal,6308
3108.7305,Diesel,35
3108.7305,OCGT,470
3108.7305,CCGT,4770
3108.7305,Coal,6308
3109.7305,Diesel,35
3109.7305,OCGT,470
3109.7305,CCGT,4770
3109.7305,Coal,6308
3110.7305,Diesel,35
3110.7305,OCGT,470
3110.7305,CCGT,4770
3110.7305,Coal,6308
3111.7305,Diesel,35
3111.7305,OCGT,470
3111.7305,CCGT,4770
3111.7305,Coal,6308
3112.7305,Diesel,35
3112.7305,OCGT,470
3112.7305,CCGT,4770
3112.7305,Coal,6308
3113.7305,Diesel,35
3113.7305,OCGT,470
3113.7305,CCGT,4770
3113.7305,Coal,6308
3114.7305,Diesel,35
3114.7305,OCGT,470
3114.7305,CCGT,4770
3114.7305,Coal,6308
3115.7305,Diesel,35
3115.7305,OCGT,470
3115.7305,CCGT,4770
3115.7305,Coal,6308
3116.7305,Diesel,35
3116.7305,OCGT,470
3116.7305,CCGT,4770
3116.7305,Coal,6308
3117.7305,Diesel,35
3117.7305,OCGT,470
3117.7305,CCGT,4770
3117.7305,Coal,6308
3118.7305,Diesel,35
3118.7305,OCGT,470
3118.7305,CCGT,4770
3118.7305,Coal,6308
3119.7305,Diesel,35
3119.7305,OCGT,470
3119.7305,CCGT,4770
3119.7305,Coal,6308
3120.7305,Diesel,35
3120.7305,OCGT,470
3120.7305,CCGT,4770
3120.7305,Coal,6308
3121.7305,Diesel,35
3121.7305,OCGT,470
3121.7305,CCGT,4770
3121.7305,Coal,6308
3122.7305,Diesel,35
3122.7305,OCGT,470
3122.7305,CCGT,4770
3122.7305,Coal,6308
3123.7305,Diesel,35
3123.7305,OCGT,470
3123.7305,CCGT,4770
3123.7305,Coal,6308
3124.7305,Diesel,35
3124.7305,OCGT,470
3124.7305,CCGT,4770
3124.7305,Coal,6308
3125.7305,Diesel,35
3125.7305,OCGT,470
3125.7305,CCGT,4770
3125.7305,Coal,6308
3126.7305,Diesel,35
3126.7305,OCGT,470
3126.7305,CCGT,4770
3126.7305,Coal,6308
3127.7305,Diesel,35
3127.7305,OCGT,470
3127.7305,CCGT,4770
3127.7305,Coal,6308
3128.7305,Diesel,35
3128.7305,OCGT,470
3128.7305,CCGT,4770
3128.7305,Coal,6308
3129.7305,Diesel,35
3129.7305,OCGT,470
3129.7305,CCGT,4770
3129.7305,Coal,6308
3130.7305,Diesel,35
3130.7305,OCGT,470
3130.7305,CCGT,4770
3130.7305,Coal,6308
3131.7305,Diesel,35
3131.7305,OCGT,470
3131.7305,CCGT,4770
3131.7305,Coal,6308
3132.7305,Diesel,35
3132.7305,OCGT,470
3132.7305,CCGT,4770
3132.7305,Coal,6308
3133.7305,Diesel,35
3133.7305,OCGT,470
3133.7305,CCGT,4770
3133.7305,Coal,6308
3134.7305,Diesel,35
3134.7305,OCGT,470
3134.7305,CCGT,4770
3134.7305,Coal,6308
3135.7305,Diesel,35
3135.7305,OCGT,470
3135.7305,CCGT,4770
3135.7305,Coal,6308
3136.7305,Diesel,35
3136.7305,OCGT,470
3136.7305,CCGT,4770
3136.7305,Coal,6308
3137.7305,Diesel,35
3137.7305,OCGT,470
3137.7305,CCGT,4770
3137.7305,Coal,6308
3138.7305,Diesel,35
3138.7305,OCGT,470
3138.7305,CCGT,4770
3138.7305,Coal,6308
3139.7305,Diesel,35
3139.7305,OCGT,470
3139.7305,CCGT,4770
3139.7305,Coal,6308
3140.7305,Diesel,35
3140.7305,OCGT,470
3140.7305,CCGT,4770
3140.7305,Coal,6308
3141.7305,Diesel,35
3141.7305,OCGT,470
3141.7305,CCGT,4770
3141.7305,Coal,6308
3142.7305,Diesel,35
3142.7305,OCGT,470
3142.7305,CCGT,4770
3142.7305,Coal,6308
3143.7305,Diesel,35
3143.7305,OCGT,470
3143.7305,CCGT,4770
3143.7305,Coal,6308
3144.7305,Diesel,35
3144.7305,OCGT,470
3144.7305,CCGT,4770
3144.7305,Coal,6308
3145.7305,Diesel,35
3145.7305,OCGT,470
3145.7305,CCGT,4770
3145.7305,Coal,6308
3146.7305,Diesel,35
3146.7305,OCGT,470
3146.7305,CCGT,4770
3146.7305,Coal,6308
3147.7305,Diesel,35
3147.7305,OCGT,470
3147.7305,CCGT,4770
3147.7305,Coal,6308
3148.7305,Diesel,35
3148.7305,OCGT,470
3148.7305,CCGT,4770
3148.7305,Coal,6308
3149.7305,Diesel,35
3149.7305,OCGT,470
3149.7305,CCGT,4770
3149.7305,Coal,6308
3150.7305,Diesel,35
3150.7305,OCGT,470
3150.7305,CCGT,4770
3150.7305,Coal,6308
3151.7305,Diesel,35
3151.7305,OCGT,470
3151.7305,CCGT,4770
3151.7305,Coal,6308
3152.7305,Diesel,35
3152.7305,OCGT,470
3152.7305,CCGT,4770
3152.7305,Coal,6308
3153.7305,Diesel,35
3153.7305,OCGT,470
3153.7305,CCGT,4770
3153.7305,Coal,6308
3154.7305,Diesel,35
3154.7305,OCGT,470
3154.7305,CCGT,4770
3154.7305,Coal,6308
3155.7305,Diesel,35
3155.7305,OCGT,470
3155.7305,CCGT,4770
3155.7305,Coal,6308
3156.7305,Diesel,35
3156.7305,OCGT,470
3156.7305,CCGT,4770
3156.7305,Coal,6308
3157.7305,Diesel,35
3157.7305,OCGT,470
3157.7305,CCGT,4770
3157.7305,Coal,6308
3158.7305,Diesel,35
3158.7305,OCGT,470
3158.7305,CCGT,4770
3158.7305,Coal,6308
3159.7305,Diesel,35
3159.7305,OCGT,470
3159.7305,CCGT,4770
3159.7305,Coal,6308
3160.7305,Diesel,35
3160.7305,OCGT,470
3160.7305,CCGT,4770
3160.7305,Coal,6308
3161.7305,Diesel,35
3161.7305,OCGT,470
3161.7305,CCGT,4770
3161.7305,Coal,6308
3162.7305,Diesel,35
3162.7305,OCGT,470
3162.7305,CCGT,4770
3162.7305,Coal,6308
3163.7305,Diesel,35
3163.7305,OCGT,470
3163.7305,CCGT,4770
3163.7305,Coal,6308
3164.7305,Diesel,35
3164.7305,OCGT,470
3164.7305,CCGT,4770
3164.7305,Coal,6308
3165.7305,Diesel,35
3165.7305,OCGT,470
3165.7305,CCGT,4770
3165.7305,Coal,6308
3166.7305,Diesel,35
3166.7305,OCGT,470
3166.7305,CCGT,4770
3166.7305,Coal,6308
3167.7305,Diesel,35
3167.7305,OCGT,470
3167.7305,CCGT,4770
3167.7305,Coal,6308
3168.7305,Diesel,35
3168.7305,OCGT,470
3168.7305,CCGT,4770
3168.7305,Coal,6308
3169.7305,Diesel,35
3169.7305,OCGT,470
3169.7305,CCGT,4770
3169.7305,Coal,6308
3170.7305,Diesel,35
3170.7305,OCGT,470
3170.7305,CCGT,4770
3170.7305,Coal,6308
3171.7305,Diesel,35
3171.7305,OCGT,470
3171.7305,CCGT,4770
3171.7305,Coal,6308
3172.7305,Diesel,35
3172.7305,OCGT,470
3172.7305,CCGT,4770
3172.7305,Coal,6308
3173.7305,Diesel,35
3173.7305,OCGT,470
3173.7305,CCGT,4770
3173.7305,Coal,6308
3174.7305,Diesel,35
3174.7305,OCGT,470
3174.7305,CCGT,4770
3174.7305,Coal,6308
3175.7305,Diesel,35
3175.7305,OCGT,470
3175.7305,CCGT,4770
3175.7305,Coal,6308
3176.7305,Diesel,35
3176.7305,OCGT,470
3176.7305,CCGT,4770
3176.7305,Coal,6308
3177.7305,Diesel,35
3177.7305,OCGT,470
3177.7305,CCGT,4770
3177.7305,Coal,6308
3178.7305,Diesel,35
3178.7305,OCGT,470
3178.7305,CCGT,4770
3178.7305,Coal,6308
3179.7305,Diesel,35
3179.7305,OCGT,470
3179.7305,CCGT,4770
3179.7305,Coal,6308
3180.7305,Diesel,35
3180.7305,OCGT,470
3180.7305,CCGT,4770
3180.7305,Coal,6308
3181.7305,Diesel,35
3181.7305,OCGT,470
3181.7305,CCGT,4770
3181.7305,Coal,6308
3182.7305,Diesel,35
3182.7305,OCGT,470
3182.7305,CCGT,4770
3182.7305,Coal,6308
3183.7305,Diesel,35
3183.7305,OCGT,470
3183.7305,CCGT,4770
3183.7305,Coal,6308
3184.7305,Diesel,35
3184.7305,OCGT,470
3184.7305,CCGT,4770
3184.7305,Coal,6308
3185.7305,Diesel,35
3185.7305,OCGT,470
3185.7305,CCGT,4770
3185.7305,Coal,6308
3186.7305,Diesel,35
3186.7305,OCGT,470
3186.7305,CCGT,4770
3186.7305,Coal,6308
3187.7305,Diesel,35
3187.7305,OCGT,470
3187.7305,CCGT,4770
3187.7305,Coal,6308
3188.7305,Diesel,35
3188.7305,OCGT,470
3188.7305,CCGT,4770
3188.7305,Coal,6308
3189.7305,Diesel,35
3189.7305,OCGT,470
3189.7305,CCGT,4770
3189.7305,Coal,6308
3190.7305,Diesel,35
3190.7305,OCGT,470
3190.7305,CCGT,4770
3190.7305,Coal,6308
3191.7305,Diesel,35
3191.7305,OCGT,470
3191.7305,CCGT,4770
3191.7305,Coal,6308
3192.7305,Diesel,35
3192.7305,OCGT,470
3192.7305,CCGT,4770
3192.7305,Coal,6308
3193.7305,Diesel,35
3193.7305,OCGT,470
3193.7305,CCGT,4770
3193.7305,Coal,6308
3194.7305,Diesel,35
3194.7305,OCGT,470
3194.7305,CCGT,4770
3194.7305,Coal,6308
3195.7305,Diesel,35
3195.7305,OCGT,470
3195.7305,CCGT,4770
3195.7305,Coal,6308
3196.7305,Diesel,35
3196.7305,OCGT,470
3196.7305,CCGT,4770
3196.7305,Coal,6308
3197.7305,Diesel,35
3197.7305,OCGT,470
3197.7305,CCGT,4770
3197.7305,Coal,6308
3198.7305,Diesel,35
3198.7305,OCGT,470
3198.7305,CCGT,4770
3198.7305,Coal,6308
3199.7305,Diesel,35
3199.7305,OCGT,470
3199.7305,CCGT,4770
3199.7305,Coal,6308
3200.7305,Diesel,35
3200.7305,OCGT,470
3200.7305,CCGT,4770
3200.7305,Coal,6308
3201.7305,Diesel,35
3201.7305,OCGT,470
3201.7305,CCGT,4770
3201.7305,Coal,6308
3202.7305,Diesel,35
3202.7305,OCGT,470
3202.7305,CCGT,4770
3202.7305,Coal,6308
3203.7305,Diesel,35
3203.7305,OCGT,470
3203.7305,CCGT,4770
3203.7305,Coal,6308
3204.7305,Diesel,35
3204.7305,OCGT,470
3204.7305,CCGT,4770
3204.7305,Coal,6308
3205.7305,Diesel,35
3205.7305,OCGT,470
3205.7305,CCGT,4770
3205.7305,Coal,6308
3206.7305,Diesel,35
3206.7305,OCGT,470
3206.7305,CCGT,4770
3206.7305,Coal,6308
3207.7305,Diesel,35
3207.7305,OCGT,470
3207.7305,CCGT,4770
3207.7305,Coal,6308
3208.7305,Diesel,35
3208.7305,OCGT,470
3208.7305,CCGT,4770
3208.7305,Coal,6308
3209.7305,Diesel,35
3209.7305,OCGT,470
3209.7305,CCGT,4770
3209.7305,Coal,6308
3210.7305,Diesel,35
3210.7305,OCGT,470
3210.7305,CCGT,4770
3210.7305,Coal,6308
3211.7305,Diesel,35
3211.7305,OCGT,470
3211.7305,CCGT,4770
3211.7305,Coal,6308
3212.7305,Diesel,35
3212.7305,OCGT,470
3212.7305,CCGT,4770
3212.7305,Coal,6308
3213.7305,Diesel,35
3213.7305,OCGT,470
3213.7305,CCGT,4770
3213.7305,Coal,6308
3214.7305,Diesel,35
3214.7305,OCGT,470
3214.7305,CCGT,4770
3214.7305,Coal,6308
3215.7305,Diesel,35
3215.7305,OCGT,470
3215.7305,CCGT,4770
3215.7305,Coal,6308
3216.7305,Diesel,35
3216.7305,OCGT,470
3216.7305,CCGT,4770
3216.7305,Coal,6308
3217.7305,Diesel,35
3217.7305,OCGT,470
3217.7305,CCGT,4770
3217.7305,Coal,6308
3218.7305,Diesel,35
3218.7305,OCGT,470
3218.7305,CCGT,4770
3218.7305,Coal,6308
3219.7305,Diesel,35
3219.7305,OCGT,470
3219.7305,CCGT,4770
3219.7305,Coal,6308
3220.7305,Diesel,35
